Product ID,Product Name,Supplier,Warehouse Location,Demand Forecast,Inventory Level,Lead Time (Days),Transportation Cost ($),Order Quantity,Delivery Time (Days)
P1389,Product_1389,Supplier A,Miami,4547,3055,9,60.92,163,13
P1390,Product_1390,Supplier D,Miami,1303,4725,30,423.77,951,9
P1391,Product_1391,Supplier B,Chicago,8888,3416,30,287.07,816,14
P1392,Product_1392,Supplier C,Miami,1139,1464,19,238.3,460,1
P1393,Product_1393,Supplier D,Houston,3537,3804,11,252.27,523,6
P1394,Product_1394,Supplier C,Chicago,1753,2372,18,174.7,126,1
P1395,Product_1395,Supplier D,Los Angeles,5937,390,5,151.38,157,12
P1396,Product_1396,Supplier D,Los Angeles,2717,631,2,102.39,337,4
P1397,Product_1397,Supplier B,Chicago,4821,466,11,237.36,568,4
P1398,Product_1398,Supplier C,Los Angeles,9997,414,28,256.86,308,12
P1399,Product_1399,Supplier A,Miami,8572,4190,22,297.31,935,5
P1400,Product_1400,Supplier D,Miami,9942,1753,27,185.2,502,1
P1401,Product_1401,Supplier C,Los Angeles,9139,2257,24,171.09,365,15
P1402,Product_1402,Supplier A,Chicago,7203,4433,7,183.23,477,13
P1403,Product_1403,Supplier D,Houston,1001,4554,9,433.72,159,4
P1404,Product_1404,Supplier C,Los Angeles,1139,1633,17,126.52,861,4
P1405,Product_1405,Supplier C,Houston,3649,4407,13,198.59,103,3
P1406,Product_1406,Supplier B,Miami,7827,2246,13,267.9,53,6
P1407,Product_1407,Supplier D,Chicago,8025,2307,25,181.27,246,13
P1408,Product_1408,Supplier B,Miami,1077,2296,6,265.71,706,1
P1409,Product_1409,Supplier B,Houston,883,3488,15,344.4,501,11
P1410,Product_1410,Supplier D,Miami,7691,4433,3,470.3,636,2
P1411,Product_1411,Supplier B,New York,7316,2794,9,163.18,327,12
P1412,Product_1412,Supplier D,Los Angeles,1340,1582,8,314.02,488,12
P1413,Product_1413,Supplier C,Chicago,7596,4695,22,308.51,474,9
P1414,Product_1414,Supplier B,New York,7264,937,4,376.72,309,5
P1415,Product_1415,Supplier B,Los Angeles,9990,2581,20,486.31,118,8
P1416,Product_1416,Supplier A,Los Angeles,5870,1123,5,218.49,65,11
P1417,Product_1417,Supplier C,New York,1234,1494,26,142.78,966,6
P1418,Product_1418,Supplier B,Los Angeles,6574,3524,6,267.82,784,9
P1419,Product_1419,Supplier A,New York,4453,802,3,330.04,492,13
P1420,Product_1420,Supplier A,Miami,9405,3320,12,475.61,673,2
P1421,Product_1421,Supplier B,Chicago,6122,4994,10,94.65,717,6
P1422,Product_1422,Supplier B,Miami,3359,4470,18,92.7,495,8
P1423,Product_1423,Supplier C,Los Angeles,4219,1112,28,399.47,63,2
P1424,Product_1424,Supplier D,Los Angeles,6863,1657,11,335.09,846,13
P1425,Product_1425,Supplier B,Los Angeles,9502,3028,8,325.9,260,2
P1426,Product_1426,Supplier D,Los Angeles,6272,4314,7,464.81,416,6
P1427,Product_1427,Supplier C,New York,4791,2551,16,480.04,609,2
P1428,Product_1428,Supplier C,Chicago,2493,3483,22,347.95,953,11
P1429,Product_1429,Supplier C,New York,6797,4785,24,106.75,77,1
P1430,Product_1430,Supplier B,Chicago,7499,3766,25,191.19,614,1
P1431,Product_1431,Supplier C,New York,217,537,22,370.19,141,1
P1432,Product_1432,Supplier A,New York,2579,3459,4,195.38,458,8
P1433,Product_1433,Supplier D,Miami,8201,2362,26,222.03,986,11
P1434,Product_1434,Supplier C,Chicago,1271,4673,3,380.9,192,1
P1435,Product_1435,Supplier B,Chicago,2276,2822,8,228.33,186,11
P1436,Product_1436,Supplier D,Houston,4258,4834,28,450.6,439,13
P1437,Product_1437,Supplier D,Los Angeles,2229,2351,9,157.15,799,11
P1438,Product_1438,Supplier B,Miami,8480,4187,6,248.9,932,15
P1439,Product_1439,Supplier B,Chicago,7313,1830,2,383.49,499,5
P1440,Product_1440,Supplier D,Houston,1190,2809,14,278.38,393,3
P1441,Product_1441,Supplier A,Chicago,9450,4347,30,464.96,166,4
P1442,Product_1442,Supplier A,Los Angeles,6149,4745,23,139.54,515,10
P1443,Product_1443,Supplier C,Houston,4854,4822,17,143.44,792,4
P1444,Product_1444,Supplier D,Houston,5691,250,14,300.77,828,7
P1445,Product_1445,Supplier B,New York,9388,358,18,80.5,646,5
P1446,Product_1446,Supplier C,New York,9972,4762,13,125.62,525,8
P1447,Product_1447,Supplier C,Houston,3040,3689,28,240.8,447,4
P1448,Product_1448,Supplier C,New York,8202,4254,16,302.56,461,9
P1449,Product_1449,Supplier D,Miami,7295,3321,12,207.76,933,8
P1450,Product_1450,Supplier C,Los Angeles,5719,1090,17,114.7,840,5
P1451,Product_1451,Supplier C,Los Angeles,695,3239,19,156.59,373,13
P1452,Product_1452,Supplier A,New York,1905,4017,30,325.79,188,15
P1453,Product_1453,Supplier C,Chicago,2794,43,30,66.76,310,2
P1454,Product_1454,Supplier D,Los Angeles,647,48,30,221.35,311,15
P1455,Product_1455,Supplier A,Los Angeles,4029,677,16,59.46,202,10
P1456,Product_1456,Supplier C,Chicago,1477,594,20,152.82,441,4
P1457,Product_1457,Supplier A,Houston,1750,4939,5,136.51,671,12
P1458,Product_1458,Supplier A,Los Angeles,1227,4723,19,70.47,320,13
P1459,Product_1459,Supplier C,Miami,1073,317,16,161.12,882,8
P1460,Product_1460,Supplier C,Chicago,5433,2307,16,210.48,118,2
P1461,Product_1461,Supplier B,Houston,2614,4734,20,348.31,949,7
P1462,Product_1462,Supplier B,Los Angeles,1940,3661,18,227.77,251,9
P1463,Product_1463,Supplier B,Los Angeles,1929,3023,3,110.29,744,8
P1464,Product_1464,Supplier A,Miami,566,2865,23,303.06,955,3
P1465,Product_1465,Supplier D,Houston,4201,3050,25,336.69,54,3
P1466,Product_1466,Supplier C,New York,5234,2389,13,453.48,415,2
P1467,Product_1467,Supplier C,Miami,8201,1604,3,273.19,227,1
P1468,Product_1468,Supplier B,Houston,808,1733,17,134.08,507,10
P1469,Product_1469,Supplier A,Houston,7894,1157,6,346.67,76,12
P1470,Product_1470,Supplier D,Houston,5059,2272,24,228.28,113,5
P1471,Product_1471,Supplier A,New York,1199,3006,24,462.89,203,3
P1472,Product_1472,Supplier B,New York,1744,3243,7,97.14,127,8
P1473,Product_1473,Supplier D,Los Angeles,913,3699,30,165.64,298,12
P1474,Product_1474,Supplier A,Houston,998,743,18,330.2,562,2
P1475,Product_1475,Supplier C,Los Angeles,2106,4840,25,330.6,908,8
P1476,Product_1476,Supplier B,Chicago,2869,4613,29,307.23,582,15
P1477,Product_1477,Supplier A,Miami,2924,2444,2,321.33,908,15
P1478,Product_1478,Supplier C,Houston,6393,1803,12,80.16,832,4
P1479,Product_1479,Supplier D,Miami,3038,3833,2,344.88,327,2
P1480,Product_1480,Supplier B,Chicago,3828,708,26,309.57,221,6
P1481,Product_1481,Supplier A,New York,9513,2030,8,498.44,428,15
P1482,Product_1482,Supplier C,Miami,7667,3436,23,272.46,893,4
P1483,Product_1483,Supplier C,Miami,2659,1023,12,262.51,88,10
P1484,Product_1484,Supplier D,Miami,7305,4960,5,499.96,671,14
P1485,Product_1485,Supplier B,Houston,1388,4998,17,250.02,787,13
P1486,Product_1486,Supplier D,Los Angeles,2006,2389,14,486.6,651,14
P1487,Product_1487,Supplier C,Miami,2499,458,15,218.95,113,2
P1488,Product_1488,Supplier A,New York,4263,2982,19,55.4,614,6
P1489,Product_1489,Supplier A,New York,4926,2079,4,196.01,103,5
P1490,Product_1490,Supplier C,Houston,416,706,15,375.08,564,14
P1491,Product_1491,Supplier B,Los Angeles,2227,1997,15,417.72,699,1
P1492,Product_1492,Supplier C,Houston,9794,3466,28,105.86,381,8
P1493,Product_1493,Supplier C,Houston,9292,3073,11,448.66,967,9
P1494,Product_1494,Supplier C,Miami,8894,3037,16,254.27,777,1
P1495,Product_1495,Supplier D,Chicago,8204,4095,4,247.36,654,12
P1496,Product_1496,Supplier A,Los Angeles,3752,2666,27,399.82,335,10
P1497,Product_1497,Supplier C,Houston,2309,2868,17,52.62,956,3
P1498,Product_1498,Supplier B,New York,8067,4336,22,361.97,550,5
P1499,Product_1499,Supplier B,Los Angeles,7157,623,18,361.04,127,5
P1500,Product_1500,Supplier D,Miami,4701,351,4,238.88,851,11
P1501,Product_1501,Supplier D,Houston,4256,570,25,106.32,918,1
P1502,Product_1502,Supplier D,New York,1407,923,29,346.34,476,3
P1503,Product_1503,Supplier C,Los Angeles,8645,1815,8,186.12,177,10
P1504,Product_1504,Supplier D,New York,3516,1506,11,89.93,155,9
P1505,Product_1505,Supplier B,Chicago,2708,4007,10,53.53,906,10
P1506,Product_1506,Supplier A,Chicago,5406,2236,22,64.88,951,3
P1507,Product_1507,Supplier C,Los Angeles,5272,4418,4,63.88,747,4
P1508,Product_1508,Supplier C,Los Angeles,7779,1654,23,233.63,753,4
P1509,Product_1509,Supplier A,Miami,744,1810,13,487.53,392,9
P1510,Product_1510,Supplier C,New York,2259,638,12,221.52,229,6
P1511,Product_1511,Supplier C,Chicago,8130,1813,11,100.14,986,9
P1512,Product_1512,Supplier D,Chicago,1518,4217,14,383.53,856,9
P1513,Product_1513,Supplier C,Los Angeles,8257,2084,21,285.26,539,3
P1514,Product_1514,Supplier C,New York,7210,2897,20,101.72,683,4
P1515,Product_1515,Supplier D,Miami,3660,3739,24,93.23,62,7
P1516,Product_1516,Supplier A,Los Angeles,7918,268,15,453.38,84,11
P1517,Product_1517,Supplier A,Chicago,4833,1206,4,105.87,604,5
P1518,Product_1518,Supplier C,Chicago,5627,3452,9,380.78,60,14
P1519,Product_1519,Supplier B,New York,3214,2590,14,199.34,846,7
P1520,Product_1520,Supplier C,Houston,1351,61,26,319.95,94,12
P1521,Product_1521,Supplier D,Los Angeles,3583,3829,19,393.93,895,4
P1522,Product_1522,Supplier C,Houston,4360,4503,19,335.93,712,7
P1523,Product_1523,Supplier D,Chicago,6701,4295,16,387.05,641,10
P1524,Product_1524,Supplier D,Los Angeles,9558,201,13,261.78,353,6
P1525,Product_1525,Supplier C,Chicago,3232,4922,22,353.95,632,13
P1526,Product_1526,Supplier D,Chicago,5345,612,21,216.61,210,15
P1527,Product_1527,Supplier C,New York,3470,3867,19,65.52,731,14
P1528,Product_1528,Supplier C,Houston,6018,1750,29,271.95,75,14
P1529,Product_1529,Supplier B,Chicago,3081,573,3,394.67,377,6
P1530,Product_1530,Supplier D,New York,3478,4382,15,118.6,430,10
P1531,Product_1531,Supplier C,New York,2304,3255,21,337.84,574,10
P1532,Product_1532,Supplier B,Houston,1365,3881,29,80.83,87,8
P1533,Product_1533,Supplier C,Chicago,1470,921,18,196.1,222,3
P1534,Product_1534,Supplier D,Miami,3486,1396,10,419.2,936,14
P1535,Product_1535,Supplier D,Los Angeles,1207,3619,13,224.62,719,1
P1536,Product_1536,Supplier A,Houston,4130,3631,24,407.72,922,15
P1537,Product_1537,Supplier C,Los Angeles,3519,2350,22,302.6,933,1
P1538,Product_1538,Supplier B,Chicago,3807,144,12,192.72,506,13
P1539,Product_1539,Supplier A,Houston,9031,3763,26,484.22,641,15
P1540,Product_1540,Supplier D,Los Angeles,2659,122,7,124.59,780,11
P1541,Product_1541,Supplier D,New York,925,4924,26,309.79,640,1
P1542,Product_1542,Supplier D,Houston,6418,1889,13,185.72,851,15
P1543,Product_1543,Supplier B,Houston,4486,2126,12,83.38,376,4
P1544,Product_1544,Supplier B,Chicago,9434,3797,8,314.47,700,1
P1545,Product_1545,Supplier A,Miami,1781,4754,17,112.66,289,1
P1546,Product_1546,Supplier D,Miami,7509,751,28,417.41,571,14
P1547,Product_1547,Supplier D,Miami,7810,3121,17,59.69,419,14
P1548,Product_1548,Supplier D,Miami,5768,2807,5,473.76,286,11
P1549,Product_1549,Supplier A,Los Angeles,7977,3080,19,267.74,632,6
P1550,Product_1550,Supplier C,Los Angeles,1173,1139,20,327.0,548,7
P1551,Product_1551,Supplier A,Chicago,9095,2696,10,275.71,444,3
P1552,Product_1552,Supplier C,Chicago,5636,2706,13,150.63,98,13
P1553,Product_1553,Supplier B,Houston,6859,1065,12,392.74,298,7
P1554,Product_1554,Supplier D,Houston,3303,431,27,101.2,238,5
P1555,Product_1555,Supplier B,Los Angeles,7635,1770,29,346.75,910,13
P1556,Product_1556,Supplier A,Houston,6355,3929,12,94.4,254,3
P1557,Product_1557,Supplier D,Miami,4936,3371,16,416.41,132,5
P1558,Product_1558,Supplier D,Miami,6676,958,10,65.69,388,13
P1559,Product_1559,Supplier C,Miami,7876,2078,13,170.08,386,12
P1560,Product_1560,Supplier C,Los Angeles,6680,438,18,235.45,309,9
P1561,Product_1561,Supplier D,Chicago,2109,3397,19,203.59,433,5
P1562,Product_1562,Supplier B,New York,6941,3517,10,213.43,952,5
P1563,Product_1563,Supplier D,Chicago,1902,3435,6,263.87,149,15
P1564,Product_1564,Supplier B,Miami,9534,2212,26,305.1,606,1
P1565,Product_1565,Supplier A,Miami,3051,1811,23,462.36,349,13
P1566,Product_1566,Supplier A,New York,5326,2654,10,126.44,479,5
P1567,Product_1567,Supplier A,Los Angeles,6181,867,14,208.63,198,4
P1568,Product_1568,Supplier D,New York,6108,2146,19,178.74,856,6
P1569,Product_1569,Supplier C,Chicago,6274,1516,23,168.02,960,7
P1570,Product_1570,Supplier D,Los Angeles,4097,1783,22,280.86,145,3
P1571,Product_1571,Supplier B,Houston,6696,1248,16,112.96,912,3
P1572,Product_1572,Supplier C,Los Angeles,4101,1446,4,238.13,615,8
P1573,Product_1573,Supplier B,New York,1510,1988,28,289.75,190,4
P1574,Product_1574,Supplier C,Houston,1120,3208,4,458.89,982,4
P1575,Product_1575,Supplier D,Houston,5928,261,21,84.86,856,8
P1576,Product_1576,Supplier D,New York,2429,1944,6,390.64,698,7
P1577,Product_1577,Supplier C,Miami,1746,3779,10,219.26,305,5
P1578,Product_1578,Supplier A,Los Angeles,2998,4833,13,401.68,644,5
P1579,Product_1579,Supplier A,Los Angeles,1096,1260,29,213.19,119,14
P1580,Product_1580,Supplier A,Chicago,7465,2459,19,265.38,477,12
P1581,Product_1581,Supplier A,Miami,9109,4439,19,443.31,892,11
P1582,Product_1582,Supplier D,New York,235,410,5,495.08,216,15
P1583,Product_1583,Supplier A,New York,122,2417,8,94.8,706,7
P1584,Product_1584,Supplier A,Los Angeles,2438,295,28,89.64,452,2
P1585,Product_1585,Supplier A,New York,6754,4335,7,244.69,888,14
P1586,Product_1586,Supplier A,Los Angeles,9861,1623,25,199.77,581,15
P1587,Product_1587,Supplier B,Miami,8995,2279,27,197.78,722,13
P1588,Product_1588,Supplier B,New York,731,4518,24,202.95,829,10
P1589,Product_1589,Supplier C,Los Angeles,1274,2249,15,95.43,195,12
P1590,Product_1590,Supplier D,New York,6570,581,3,50.49,621,15
P1591,Product_1591,Supplier C,Los Angeles,441,313,12,200.62,447,9
P1592,Product_1592,Supplier C,New York,7174,2492,12,193.63,835,3
P1593,Product_1593,Supplier B,New York,5621,3368,11,235.58,74,11
P1594,Product_1594,Supplier B,Chicago,2948,4553,4,52.51,161,9
P1595,Product_1595,Supplier A,Miami,2061,3781,25,65.92,697,10
P1596,Product_1596,Supplier A,Los Angeles,6590,921,12,258.21,913,8
P1597,Product_1597,Supplier C,Houston,4909,1958,30,414.65,244,5
P1598,Product_1598,Supplier C,Miami,1460,350,25,317.87,484,14
P1599,Product_1599,Supplier C,Miami,9041,3790,17,297.76,345,2
P1600,Product_1600,Supplier B,Los Angeles,2235,1448,2,311.82,346,5
P1601,Product_1601,Supplier B,Los Angeles,2010,2554,17,391.6,392,15
P1602,Product_1602,Supplier D,Los Angeles,5796,697,30,87.71,74,11
P1603,Product_1603,Supplier A,Miami,3531,2635,25,262.1,926,13
P1604,Product_1604,Supplier A,Los Angeles,4529,651,3,253.19,315,11
P1605,Product_1605,Supplier C,Los Angeles,2408,3628,9,82.57,628,8
P1606,Product_1606,Supplier D,Los Angeles,2284,457,30,399.15,418,7
P1607,Product_1607,Supplier D,Houston,1469,3634,10,354.24,402,4
P1608,Product_1608,Supplier A,New York,1243,2773,19,161.21,165,13
P1609,Product_1609,Supplier B,Chicago,6206,2561,25,409.26,860,10
P1610,Product_1610,Supplier C,New York,4617,2176,7,59.15,115,7
P1611,Product_1611,Supplier C,New York,7693,229,23,273.15,490,5
P1612,Product_1612,Supplier D,New York,3319,2408,13,196.03,469,10
P1613,Product_1613,Supplier B,New York,5216,1836,30,361.99,971,5
P1614,Product_1614,Supplier D,Los Angeles,276,487,18,239.61,706,2
P1615,Product_1615,Supplier C,Los Angeles,5455,3644,2,116.08,606,9
P1616,Product_1616,Supplier A,Miami,5908,707,13,65.85,774,12
P1617,Product_1617,Supplier A,New York,7797,448,5,251.64,695,1
P1618,Product_1618,Supplier A,New York,7838,1243,6,54.33,556,1
P1619,Product_1619,Supplier D,Chicago,5723,4034,11,497.22,496,2
P1620,Product_1620,Supplier B,Houston,7634,4044,10,192.7,798,3
P1621,Product_1621,Supplier A,New York,2861,3787,19,285.24,488,3
P1622,Product_1622,Supplier B,New York,5626,3033,25,139.33,522,15
P1623,Product_1623,Supplier A,Chicago,3928,1884,25,151.88,664,15
P1624,Product_1624,Supplier D,Houston,126,418,29,232.52,686,1
P1625,Product_1625,Supplier C,Houston,4439,894,20,216.24,546,2
P1626,Product_1626,Supplier B,Los Angeles,2107,1768,14,89.53,232,8
P1627,Product_1627,Supplier A,Houston,4267,318,20,215.97,232,3
P1628,Product_1628,Supplier C,Miami,6597,2591,7,168.82,73,5
P1629,Product_1629,Supplier B,Chicago,1049,3176,8,124.45,294,15
P1630,Product_1630,Supplier C,Miami,585,2173,3,80.6,475,4
P1631,Product_1631,Supplier C,Los Angeles,8459,3686,18,63.31,604,15
P1632,Product_1632,Supplier D,Miami,9957,2595,16,151.54,643,8
P1633,Product_1633,Supplier D,Houston,5272,934,13,420.43,280,14
P1634,Product_1634,Supplier A,Miami,4344,3929,11,262.55,862,10
P1635,Product_1635,Supplier C,New York,9107,1942,25,368.12,151,3
P1636,Product_1636,Supplier A,Los Angeles,3211,2720,12,332.92,88,5
P1637,Product_1637,Supplier D,Los Angeles,7962,3952,7,231.45,870,3
P1638,Product_1638,Supplier C,Houston,6808,2051,8,162.96,574,8
P1639,Product_1639,Supplier D,Houston,8242,341,24,370.8,800,12
P1640,Product_1640,Supplier C,New York,8649,3073,5,96.53,997,9
P1641,Product_1641,Supplier A,Chicago,7063,3581,14,331.58,86,3
P1642,Product_1642,Supplier D,New York,3415,4560,15,246.65,660,6
P1643,Product_1643,Supplier D,Houston,3980,2830,6,369.83,539,13
P1644,Product_1644,Supplier B,Miami,3064,3815,18,307.9,139,8
P1645,Product_1645,Supplier A,Miami,3923,1101,4,327.18,451,12
P1646,Product_1646,Supplier B,Chicago,2892,1483,12,466.85,444,12
P1647,Product_1647,Supplier A,New York,2533,978,29,197.07,372,13
P1648,Product_1648,Supplier B,New York,5023,398,15,110.52,529,14
P1649,Product_1649,Supplier D,Los Angeles,4263,2811,23,479.91,965,12
P1650,Product_1650,Supplier D,Los Angeles,9870,2252,24,102.46,174,14
P1651,Product_1651,Supplier A,Chicago,3187,4048,24,293.93,248,12
P1652,Product_1652,Supplier A,Miami,1762,2958,6,81.85,753,13
P1653,Product_1653,Supplier C,Los Angeles,6606,1257,8,418.02,148,14
P1654,Product_1654,Supplier A,Houston,5772,3,16,92.95,569,10
P1655,Product_1655,Supplier D,New York,3956,3937,18,279.91,318,12
P1656,Product_1656,Supplier A,Houston,9646,92,14,154.59,115,1
P1657,Product_1657,Supplier B,New York,6984,2124,8,319.29,472,3
P1658,Product_1658,Supplier B,Chicago,3270,3068,30,318.5,611,1
P1659,Product_1659,Supplier D,Miami,6227,4622,2,220.65,632,13
P1660,Product_1660,Supplier D,New York,8846,626,14,486.74,180,3
P1661,Product_1661,Supplier C,Miami,8029,3526,15,427.63,986,15
P1662,Product_1662,Supplier B,Los Angeles,4491,2872,18,260.93,676,2
P1663,Product_1663,Supplier A,New York,9276,4015,19,234.36,271,3
P1664,Product_1664,Supplier D,Houston,8449,564,27,344.21,746,14
P1665,Product_1665,Supplier C,Miami,4787,3445,24,107.56,61,14
P1666,Product_1666,Supplier B,Los Angeles,1666,3155,4,432.45,754,1
P1667,Product_1667,Supplier C,Miami,5180,4143,24,291.35,605,14
P1668,Product_1668,Supplier A,Chicago,2844,2752,30,217.91,352,13
P1669,Product_1669,Supplier A,Miami,7427,3173,2,285.94,201,11
P1670,Product_1670,Supplier A,Miami,8795,3306,8,165.11,748,10
P1671,Product_1671,Supplier C,Houston,8814,1784,11,280.82,176,1
P1672,Product_1672,Supplier B,Chicago,6364,4941,18,283.92,928,8
P1673,Product_1673,Supplier A,Miami,3775,257,29,409.97,948,12
P1674,Product_1674,Supplier B,Chicago,7877,1333,3,281.34,627,14
P1675,Product_1675,Supplier D,New York,2825,1607,14,155.04,955,9
P1676,Product_1676,Supplier B,New York,9036,707,30,178.91,578,5
P1677,Product_1677,Supplier C,Chicago,7957,3506,12,160.78,930,13
P1678,Product_1678,Supplier A,New York,9791,2733,4,488.87,594,9
P1679,Product_1679,Supplier C,Los Angeles,322,714,5,268.42,946,7
P1680,Product_1680,Supplier C,Houston,7104,1328,20,230.07,878,13
P1681,Product_1681,Supplier D,New York,2762,2900,29,212.7,554,8
P1682,Product_1682,Supplier B,New York,9874,877,19,210.15,726,15
P1683,Product_1683,Supplier D,Houston,5961,710,27,207.23,423,12
P1684,Product_1684,Supplier B,Houston,1477,4442,21,429.21,994,13
P1685,Product_1685,Supplier B,Chicago,8502,1339,9,349.34,593,13
P1686,Product_1686,Supplier D,Miami,828,2370,5,168.49,726,15
P1687,Product_1687,Supplier D,Houston,7329,95,6,371.3,562,5
P1688,Product_1688,Supplier D,Houston,4923,4033,14,350.15,418,10
P1689,Product_1689,Supplier B,Chicago,7674,2008,29,251.39,939,14
P1690,Product_1690,Supplier C,Los Angeles,3596,1815,17,102.96,714,10
P1691,Product_1691,Supplier A,Los Angeles,4391,4923,8,337.72,890,10
P1692,Product_1692,Supplier D,Houston,6494,2374,19,289.64,63,13
P1693,Product_1693,Supplier A,Los Angeles,3688,1037,20,285.5,52,4
P1694,Product_1694,Supplier A,Miami,1655,306,8,364.68,83,15
P1695,Product_1695,Supplier B,Chicago,2943,2140,13,391.05,666,6
P1696,Product_1696,Supplier A,Miami,4000,3656,23,272.41,831,8
P1697,Product_1697,Supplier D,New York,7165,451,3,462.57,744,14
P1698,Product_1698,Supplier A,Miami,3510,1131,30,212.96,204,12
P1699,Product_1699,Supplier A,Chicago,4370,1773,24,357.22,466,10
P1700,Product_1700,Supplier D,Chicago,4550,1890,4,497.11,993,14
P1701,Product_1701,Supplier C,New York,9143,1658,5,257.95,957,7
P1702,Product_1702,Supplier A,New York,8851,1281,19,273.33,654,10
P1703,Product_1703,Supplier C,Chicago,1423,688,13,346.29,284,9
P1704,Product_1704,Supplier A,Houston,5293,3463,28,487.07,673,15
P1705,Product_1705,Supplier B,Houston,3766,1054,11,223.32,666,14
P1706,Product_1706,Supplier B,New York,5749,1862,17,309.0,313,8
